_id,SchoolYear,HBR,HBRQF,ValidReviews,EpiUnderweight,LCIEpiUnderweight,UCIEpiUnderweight,EpiHealthyWeight,LCIEpiHealthyWeight,UCIEpiHealthyWeight,EpiOverweight,LCIEpiOverweight,UCIEpiOverweight,EpiObese,LCIEpiObese,UCIEpiObese,EpiOverweightAndObese,LCIEpiOverweightAndObese,UCIEpiOverweightAndObese
32,2016/17,S08000016, ,1109,0.00631199278629396,0.00492873756156813,0.00769524801101979,0.767357980162308,0.759978306877434,0.774737653447182,0.126239855725879,0.120439048830363,0.132040662621395,0.100090171325518,0.0948482649234585,0.105332077727578,0.226330027051398,0.219021278737199,0.233638775365596
33,2017/18,S08000016, ,1106,0.0054249547920434,0.00430671989022967,0.00654318969385713,0.777576853526221,0.771245772750752,0.78390793430169,0.123869801084991,0.118854658932509,0.128884943237473,0.093128390596745,0.0887042374286288,0.0975525437648613,0.216998191681736,0.210723019565243,0.223273363798229
34,2018/19,S08000016, ,965,0.00414507772020725,0.00232022977617255,0.00596992566424196,0.768911917098446,0.756939292173614,0.780884542023277,0.135751295336788,0.126022620990468,0.145479969683107,0.0911917098445596,0.0830150463340533,0.0993683733550659,0.226943005181347,0.215046306436974,0.23883970392572
35,2021/22,S08000016, ,1113,0.0107816711590297,0.00976691993396212,0.0117964223840972,0.756513926325247,0.752296805997601,0.760731046652893,0.120395327942498,0.117197765406745,0.123592890478251,0.112309074573226,0.10920659607295,0.115411553073502,0.232704402515723,0.228552433354083,0.236856371677363
36,2022/23,S08000016, ,942,0.0127388535031847,0.0103303640684717,0.0151473429378977,0.767515923566879,0.758443906589102,0.776587940544656,0.123142250530786,0.116085062863331,0.13019943819824,0.0966029723991508,0.0902584618410417,0.10294748295726,0.219745222929936,0.210852362208649,0.228638083651223
37,2023/24,S08000016, ,702,0.00712250712250712,0.00365108412314956,0.0105939301218647,0.780626780626781,0.763544069971313,0.797709491282248,0.10968660968661,0.0967865560354411,0.122586663337778,0.102564102564103,0.0900401138318663,0.115088091296339,0.212250712250712,0.195371124132283,0.229130300369142
38,2004/05,S08000017, ,1021,0.0186092066601371,0.0139299549384504,0.0232884583818239,0.743388834476004,0.728265857840693,0.758511811111315,0.138099902056807,0.126154063531864,0.15004574058175,0.0999020568070519,0.0895190392316231,0.110285074382481,0.238001958863859,0.223256486725762,0.252747431001956
39,2005/06,S08000017, ,1277,0.00861393891934221,0.00674014688421465,0.0104877309544698,0.756460454189507,0.747757294527062,0.765163613851952,0.136256851996868,0.129300675807057,0.143213028186679,0.0986687548942835,0.0926218779938178,0.104715631794749,0.234925606891151,0.226329217047767,0.243521996734535
40,2006/07,S08000017, ,1211,0.00908340214698596,0.00707524422007862,0.0110915600738933,0.739884393063584,0.730598574792444,0.749170211334724,0.139554087530966,0.132219290338484,0.146888884723448,0.111478117258464,0.104816434940908,0.11813979957602,0.25103220478943,0.241854135466855,0.260210274112006
41,2007/08,S08000017, ,1334,0.00524737631184408,0.00466288175625161,0.00583187086743655,0.748875562218891,0.745367226570447,0.752383897867334,0.14767616191904,0.144805980595252,0.150546343242829,0.0982008995502249,0.0957934097809951,0.100608389319455,0.245877061469265,0.242393432439478,0.249360690499053
42,2008/09,S08000017, ,1378,0.0145137880986938,0.0132338295253287,0.0157937466720588,0.761973875181422,0.757415998168472,0.766531752194373,0.117561683599419,0.114114572144534,0.121008795054304,0.105950653120464,0.102656734899066,0.109244571341863,0.223512336719884,0.21905373911942,0.227970934320348
43,2009/10,S08000017, ,1458,0.00205761316872428,0,0,0.740054869684499,0,0,0.143347050754458,0,0,0.114540466392318,0,0,0.257887517146776,0,0
44,2010/11,S08000017, ,1405,0.00284697508896797,0.00202460959407142,0.00366934058386453,0.755160142348754,0.748523434049476,0.761796850648033,0.143060498220641,0.137656352032998,0.148464644408283,0.098932384341637,0.0943240914983592,0.103540677184915,0.241992882562278,0.23538244695865,0.248603318165905
45,2011/12,S08000017, ,1458,0.00754458161865569,0.00657437081091816,0.00851479242639322,0.752400548696845,0.747561138727889,0.757239958665801,0.132373113854595,0.128573325413503,0.136172902295688,0.107681755829904,0.104206202358492,0.111157309301316,0.240054869684499,0.235265929612294,0.244843809756705
46,2012/13,S08000017, ,1429,0.00909727081875437,0.00762630690132763,0.0105682347361811,0.767669699090273,0.761126787191911,0.774212610988635,0.129461161651505,0.124260066833409,0.1346622564696,0.0937718684394682,0.0892555349795631,0.0982882018993732,0.223233030090973,0.216781606651662,0.229684453530284
47,2013/14,S08000017, ,1269,0.00630417651694248,0.00447956719501443,0.00812878583887052,0.739952718676123,0.729840251647176,0.75006518570507,0.143420015760441,0.13533989561249,0.151500135908392,0.110323089046493,0.103100742196967,0.11754543589602,0.253743104806935,0.243711503163786,0.263774706450083
48,2014/15,S08000017, ,1422,0.00070323488045007,0.000381401452090394,0.00102506830880975,0.739803094233474,0.734476583032716,0.745129605434233,0.142756680731364,0.138509663877681,0.147003697585047,0.116736990154712,0.112838620871719,0.120635359437704,0.259493670886076,0.25417183495566,0.264815506816492
49,2015/16,S08000017, ,1385,0.0036101083032491,0.00259329247051623,0.00462692413598197,0.72129963898917,0.713698229108714,0.728901048869626,0.153790613718412,0.147674559001536,0.159906668435287,0.12129963898917,0.115764638232802,0.126834639745537,0.275090252707581,0.267519359872927,0.282661145542235
50,2016/17,S08000017, ,1316,0.00531914893617021,0.00396891632521895,0.00666938154712148,0.702127659574468,0.693638420414801,0.710616898734135,0.160334346504559,0.153523327120506,0.167145365888612,0.132218844984802,0.125931063714601,0.138506626255004,0.292553191489362,0.284108282863294,0.300998100115429
51,2017/18,S08000017, ,1359,0.00809418690213392,0.00724099721695922,0.00894737658730863,0.748344370860927,0.744212204126694,0.75247653759516,0.133186166298749,0.12995085376448,0.136421478833018,0.11037527593819,0.107391521434167,0.113359030442213,0.243561442236939,0.239474346019874,0.247648538454004
52,2018/19,S08000017, ,999,0.00700700700700701,0.00424013477367402,0.00977387924033999,0.735735735735736,0.721109590488016,0.750361880983455,0.136136136136136,0.12476093456956,0.147511337702712,0.121121121121121,0.110298705907601,0.131943536334642,0.257257257257257,0.242757766038633,0.271756748475881
53,2019/20,S08000017, ,1205,0.00912863070539419,0.00743493992357211,0.0108223214872163,0.749377593360996,0.741659980940133,0.757095205781858,0.119502074688797,0.113725444629138,0.125278704748455,0.121991701244813,0.116163465379931,0.127819937109695,0.24149377593361,0.233872016969767,0.249115534897452
54,2021/22,S08000017, ,2381,0.00713985720285594,0,0,0.71062578748425,0,0,0.132297354052919,0,0,0.149937001259975,0,0,0.282234355312894,0,0
55,2022/23,S08000017, ,1264,0.00870253164556962,0,0,0.731803797468354,0,0,0.14003164556962,0,0,0.119462025316456,0,0,0.259493670886076,0,0
56,2023/24,S08000017, ,1096,0.0136861313868613,0.0111016115085471,0.0162706512651755,0.756386861313869,0.746837940403982,0.765935782223755,0.114963503649635,0.107867847855271,0.122059159444,0.114963503649635,0.107867847855271,0.122059159444,0.22992700729927,0.220566639929137,0.239287374669403
57,2005/06,S08000019, ,2951,0.0172822771941715,0.0158911183869093,0.0186734360014336,0.754320569298543,0.749725159924135,0.758915978672951,0.125381226702813,0.121846242422573,0.128916210983052,0.103015926804473,0.0997709889409889,0.106260864667957,0.228397153507286,0.223915852811105,0.232878454203467
58,2006/07,S08000019, ,2808,0.00712250712250712,0.0060699504708588,0.00817506377415545,0.781695156695157,0.776524667949862,0.786865645440452,0.117877492877493,0.113841400499884,0.121913585255102,0.0933048433048433,0.089664318932381,0.0969453676773056,0.211182336182336,0.206073778405427,0.216290893959246
59,2007/08,S08000019, ,2614,0.0145371078806427,0.0128191920819892,0.0162550236792962,0.800306044376435,0.794568140908297,0.806043947844573,0.102142310635042,0.0977957141798634,0.106488907090221,0.0830145371078807,0.0790544838203934,0.0869745903953679,0.185156847742923,0.179581786679678,0.190731908806168
60,2008/09,S08000019, ,3070,0.0104234527687296,0.00985784376795823,0.0109890617695011,0.78371335504886,0.78142048580278,0.78600622429494,0.115960912052117,0.114177805242034,0.117744018862201,0.0899022801302932,0.0883092823158806,0.0914952779447057,0.20586319218241,0.203611428409365,0.208114955955456
61,2009/10,S08000019, ,3054,0.00949574328749181,0.00879296692554213,0.0101985196494415,0.77177472167649,0.76873347507002,0.77481596828296,0.129011132940406,0.126582038576904,0.131440227303908,0.0897184020956123,0.0876475306664348,0.0917892735247899,0.218729535036018,0.215733968930631,0.221725101141406
62,2010/11,S08000019, ,3220,0.00559006211180124,0.00521436637804752,0.00596575784555497,0.790372670807453,0.78832157887304,0.792423762741867,0.115217391304348,0.113608515477527,0.116826267131169,0.0888198757763975,0.0873863601930681,0.0902533913597269,0.204037267080745,0.202006564433582,0.206067969727908
63,2011/12,S08000019, ,3146,0.00699300699300699,0.0064460855297213,0.00753992845629269,0.774952320406866,0.772211430487751,0.777693210325981,0.127781309599491,0.125590204578143,0.12997241462084,0.0902733630006357,0.0883925219334957,0.0921542040677757,0.218054672600127,0.215344557565684,0.22076478763457
64,2012/13,S08000019, ,3342,0.00598444045481747,0.00574604952635362,0.00622283138328133,0.791741472172352,0.790486383375706,0.792996560968998,0.119090365050868,0.118089246861717,0.120091483240018,0.0831837223219629,0.0823301473123196,0.0840372973316062,0.202274087372831,0.201032497007833,0.203515677737828
65,2013/14,S08000019, ,3285,0.00700152207001522,0.00646186670324071,0.00754117743678973,0.759817351598174,0.757052502735039,0.762582200461308,0.132420091324201,0.130226389165976,0.134613793482425,0.10076103500761,0.0988128515721469,0.102709218443074,0.233181126331811,0.230444351466557,0.235917901197066
66,2014/15,S08000019, ,3390,0.0079646017699115,0.00783880845098862,0.00809039508883439,0.784365781710914,0.783783772152634,0.784947791269195,0.120648967551622,0.120188016402529,0.121109918700716,0.0870206489675516,0.0866217585581569,0.0874195393769463,0.207669616519174,0.207095564044242,0.208243668994106
67,2015/16,S08000019, ,3206,0.0118527760449158,0.0109321400951658,0.0127734119946658,0.765127885215222,0.761521685232081,0.768734085198362,0.12975670617592,0.126898113268952,0.132615299082888,0.0932626325639426,0.0907888492554268,0.0957364158724584,0.223019338739863,0.219478196029361,0.226560481450365
68,2016/17,S08000019, ,3209,0.00498597693985665,0.00452135818789992,0.00545059569181339,0.779370520411343,0.77663518392826,0.782105856894427,0.124961047055157,0.122779784111956,0.127142309998358,0.0906824555936429,0.0887882530234241,0.0925766581638617,0.2156435026488,0.212930614188056,0.218356391109545
69,2017/18,S08000019, ,2969,0.0124621084540249,0.0109893891857385,0.0139348277223114,0.770966655439542,0.765388193470859,0.776545117408225,0.116874368474234,0.112609376630282,0.121139360318185,0.0996968676321994,0.0957196215855285,0.10367411367887,0.216571236106433,0.211102997388672,0.222039474824194
70,2018/19,S08000019, ,2964,0.00944669365721997,0.00844542601078742,0.0104479613036525,0.769568151147099,0.765209359234847,0.77392694305935,0.118421052631579,0.115076666568026,0.121765438695131,0.102564102564103,0.099423805363598,0.105704399764607,0.220985155195682,0.216690525147822,0.225279785243541
71,2019/20,S08000019, ,1762,0.0136208853575482,0.0100437190531341,0.0171980516619624,0.774687854710556,0.761794373153928,0.787581336267184,0.121452894438138,0.111371955384346,0.131533833491931,0.0902383654937571,0.0813958883150333,0.0990808426724809,0.211691259931896,0.199084189965792,0.224298329897999
72,2021/22,S08000019, ,2784,0.00754310344827586,0.00647845827878583,0.0086077486177659,0.772988505747126,0.767834030353129,0.778142981141124,0.114583333333333,0.110664032485439,0.118502634181228,0.104885057471264,0.101114806653254,0.108655308289275,0.219468390804598,0.214375606692562,0.224561174916633
73,2022/23,S08000019, ,2755,0.0112522686025408,0.0104068720087772,0.0120976651963044,0.766243194192378,0.762851137161625,0.76963525122313,0.117241379310345,0.114662926772953,0.119819831847736,0.105263157894737,0.102803449882094,0.10772286590738,0.222504537205082,0.219170917415209,0.225838156994954
74,2023/24,S08000019, ,2699,0.0274175620600222,0.0255656767702848,0.0292694473497596,0.778065950351982,0.773353393237345,0.782778507466619,0.102630603927381,0.099189002904458,0.106072204950303,0.091885883660615,0.0886099804307196,0.0951617868905105,0.194516487587996,0.190027555968678,0.199005419207313
75,2009/10,S08000020, ,4940,0.0147773279352227,0.0136756769882208,0.0158789788822246,0.780971659919028,0.777195532408111,0.784747787429946,0.108502024291498,0.1056624191168,0.111341629466196,0.095748987854251,0.0930624655191521,0.0984355101893499,0.204251012145749,0.200570154566225,0.207931869725273
76,2010/11,S08000020, ,5219,0.0183943284154053,0.0172987758275143,0.0194898810032962,0.787123970109216,0.783786574566769,0.790461365651664,0.105384173213259,0.102880782041643,0.107887564384875,0.0890975282621192,0.0867748369271589,0.0914202195970795,0.194481701475378,0.191254695203969,0.197708707746788
77,2011/12,S08000020, ,5166,0.0120015485869144,0.0109362194193522,0.0130668777544767,0.765582655826558,0.761438100365636,0.769727211287481,0.124661246612466,0.121429473579106,0.127893019645826,0.0977545489740612,0.094849069038834,0.100660028909288,0.222415795586527,0.218347208931255,0.226484382241799
78,2012/13,S08000020, ,5612,0.0106913756236636,0.00991467468495458,0.0114680765623726,0.77583749109052,0.772688017224105,0.778986964956935,0.121881682109765,0.119410999965589,0.124352364253941,0.0915894511760513,0.0894110646044455,0.0937678377476572,0.213471133285816,0.210376579399663,0.216565687171969
79,2013/14,S08000020, ,5855,0.00683176771989752,0.00618795479647758,0.00747558064331746,0.746541417591802,0.743141548552257,0.749941286631347,0.138855678906917,0.136152955963306,0.141558401850528,0.107771135781383,0.105347479110981,0.110194792451786,0.246626814688301,0.243257768535519,0.249995860841082
80,2014/15,S08000020, ,5833,0.00925767186696383,0.00844343271851892,0.0100719110154087,0.768901080061718,0.765317187994193,0.772484972129243,0.12189267958169,0.119111152199533,0.124674206963848,0.099948568489628,0.0973985538057003,0.102498583173556,0.221841248071318,0.218308798409894,0.225373697732742
81,2015/16,S08000020, ,5763,0.0137081381225056,0.0125895091475696,0.0148267670974417,0.759500260281104,0.755388617535048,0.763611903027159,0.120423390595176,0.117292366823813,0.12355441436654,0.106368211001215,0.103402155073298,0.109334266929131,0.226791601596391,0.222762985636502,0.23082021755628
82,2016/17,S08000020, ,5732,0.00628053035589672,0.00557909098108294,0.0069819697307105,0.768143754361479,0.76439669361741,0.771890815105549,0.124389392882066,0.121459125417,0.127319660347131,0.101186322400558,0.0985086599753869,0.10386398482573,0.225575715282624,0.221864674429641,0.229286756135607
83,2017/18,S08000020, ,5881,0.00680156435980276,0.00619648552717885,0.00740664319242666,0.764325794932835,0.761201264027373,0.767450325838297,0.129399761945247,0.126928802199284,0.131870721691211,0.0994728787621153,0.0972694942985837,0.101676263225647,0.228872640707363,0.225779857082935,0.23196542433179
84,2018/19,S08000020, ,4897,0.00735143965693282,0.00622068547808447,0.00848219383578116,0.781294670206249,0.775822981788571,0.786766358623927,0.124566060853584,0.120194909949798,0.12893721175737,0.0867878292832346,0.0830613432061531,0.0905143153603161,0.211353890136818,0.205949702120243,0.216758078153394
85,2021/22,S08000020, ,5435,0.0103035878564857,0.00920999120616831,0.0113971845068032,0.758417663293468,0.753782140270072,0.763053186316865,0.125298988040478,0.121713770352974,0.128884205727982,0.105979760809568,0.102646286772742,0.109313234846393,0.231278748850046,0.226712450935413,0.235845046764679
86,2022/23,S08000020, ,5455,0.0115490375802017,0.0106768616407597,0.0124212135196437,0.782768102658112,0.779401964027807,0.786134241288416,0.10724106324473,0.104715249635878,0.109766876853581,0.0984417965169569,0.0960099268807333,0.100873666153181,0.205682859761687,0.202383348171947,0.208982371351426
87,2023/24,S08000020, ,5185,0.00655737704918033,0.00562259875899858,0.00749215533936208,0.781099324975892,0.7763102809842,0.785888368967584,0.118611378977821,0.114866661635351,0.122356096320291,0.093731918997107,0.0903563713607049,0.0971074666335092,0.212343297974928,0.20760677214214,0.217079823807715
88,2008/09,S08000022, ,2850,0.00947368421052632,0.00834511328533484,0.0106022551357178,0.739298245614035,0.734183568630851,0.744412922597219,0.138947368421053,0.134917634152265,0.14297710268984,0.112280701754386,0.108602574199755,0.115958829309017,0.251228070175439,0.246175117216845,0.256281023134032
89,2009/10,S08000022, ,3012,0.0049800796812749,0.00422449313165207,0.00573566623089773,0.745683930942895,0.741009653589988,0.750358208295802,0.137782204515272,0.13408260051377,0.141481808516774,0.111553784860558,0.108174631436188,0.114932938284928,0.24933598937583,0.244692275346681,0.253979703404979
90,2010/11,S08000022, ,2905,0.0072289156626506,0.00611475807484183,0.00834307325045937,0.736660929432014,0.730868283932655,0.742453574931373,0.143201376936317,0.138594586457794,0.147808167414839,0.112908777969019,0.108746477019685,0.117071078918352,0.256110154905336,0.250369608947953,0.261850700862718
91,2011/12,S08000022, ,3015,0.00762852404643449,0.00665154388486181,0.00860550420800718,0.756218905472637,0.751397739024511,0.761040071920763,0.133333333333333,0.129516319236375,0.137150347430291,0.102819237147595,0.0994088356204144,0.106229638674776,0.236152570480929,0.231383563059452,0.240921577902406
92,2012/13,S08000022, ,3143,0.0089086859688196,0.00811265051548859,0.00970472142215061,0.760738148265988,0.757123857587266,0.76435243894471,0.125676105631562,0.122867884640313,0.128484326622812,0.10467706013363,0.102083571405104,0.107270548862156,0.230353165765193,0.226786096137908,0.233920235392477
93,2013/14,S08000022, ,3163,0.00695542206765729,0.00609893208704256,0.00781191204827201,0.749288650015808,0.744821940139283,0.753755359892333,0.12709453050901,0.123661930430188,0.130527130587833,0.116661397407525,0.113353109006901,0.119969685808148,0.243755927916535,0.239331218496452,0.248180637336617
94,2014/15,S08000022, ,3068,0.00651890482398957,0.00555163287704401,0.00748617677093513,0.752281616688396,0.747093009277052,0.757470224099741,0.134941329856584,0.130834783373345,0.139047876339823,0.10625814863103,0.10255416858381,0.10996212867825,0.241199478487614,0.236057462044056,0.246341494931172
95,2015/16,S08000022, ,3109,0.00868446445802509,0.00776394325314675,0.00960498566290343,0.7613380508202,0.757109060612036,0.765567041028363,0.125442264393696,0.122156226969204,0.128728301818188,0.10453522032808,0.101499848535639,0.10757059212052,0.229977484721775,0.225802540362266,0.234152429081285
96,2016/17,S08000022, ,2840,0.00704225352112676,0.00589274655883166,0.00819176048342186,0.754929577464789,0.749016833624079,0.760842321305498,0.130281690140845,0.125654456883417,0.134908923398273,0.107746478873239,0.10348425681298,0.112008700933499,0.238028169014085,0.232173881733707,0.243882456294462
97,2017/18,S08000022, ,3095,0.00904684975767367,0.00807495473506228,0.0100187447802851,0.748949919224556,0.744498990092047,0.753400848357065,0.136025848142165,0.132506962091152,0.139544734193177,0.105977382875606,0.102817834888987,0.109136930862224,0.242003231017771,0.237606920425459,0.246399541610083
98,2018/19,S08000022, ,2624,0.00647865853658537,0.00522007730530117,0.00773723976786956,0.72484756097561,0.71784172234398,0.73185339960724,0.145198170731707,0.139671502437915,0.1507248390255,0.123475609756098,0.118314742390455,0.12863647712174,0.268673780487805,0.26172004253425,0.27562751844136
99,2019/20,S08000022, ,2137,0.00935891436593355,0.0070726321949124,0.0116451965369547,0.738418343472157,0.727982830406548,0.748853856537767,0.15067852129153,0.142184357066659,0.159172685516401,0.101544220870379,0.09437230999382,0.108716131746938,0.252222742161909,0.241910878250703,0.262534606073116
100,2020/21,S08000022, ,3202,0.00343535290443473,0.00330161412544112,0.00356909168342833,0.683010618363523,0.681947075441095,0.684074161285951,0.154278575890069,0.15345294598776,0.155104205792378,0.159275452841974,0.158439040899744,0.160111864784204,0.313554028732042,0.312493607756554,0.314614449707531
101,2021/22,S08000022, ,2868,0.00801952580195258,0.00704741639280847,0.00899163521109669,0.727336122733612,0.722482448525608,0.732189796941617,0.137726638772664,0.133970681013859,0.141482596531469,0.126917712691771,0.123289623563696,0.130545801819846,0.264644351464435,0.259836298189331,0.26945240473954
102,2022/23,S08000022, ,2815,0.0117229129662522,0,0,0.748134991119005,0,0,0.126465364120782,0,0,0.113676731793961,0,0,0.240142095914742,0,0
103,2023/24,S08000022, ,2572,0.00855365474339036,0.00746572492726995,0.00964158455951076,0.755054432348367,0.749973840159165,0.760135024537569,0.127527216174184,0.12358656677889,0.131467865569477,0.108864696734059,0.105185053008242,0.112544340459876,0.236391912908243,0.231372626475161,0.241411199341324
104,2001/02,S08000024, ,1915,0.0151436031331593,0.0102981041965951,0.0199891020697235,0.735770234986945,0.718275820396464,0.753264649577426,0.13420365535248,0.120678960220175,0.147728350484786,0.114882506527415,0.102230341407947,0.127534671646883,0.249086161879896,0.231926556664173,0.266245767095619
105,2002/03,S08000024, ,1741,0.0189546237794371,0.0132134067829542,0.02469584077592,0.715106260769673,0.69610298053765,0.734109541001696,0.144170017231476,0.1293812132126,0.158958821250352,0.121769098219414,0.108000975385791,0.135537221053037,0.26593911545089,0.247337143671301,0.28454108723048
106,2003/04,S08000024, ,1650,0.0181818181818182,0.0123839014510985,0.0239797349125379,0.763636363636364,0.745200163449748,0.782072563822979,0.123636363636364,0.109352257473331,0.137920469799396,0.0945454545454545,0.0818487376205078,0.107242171470401,0.218181818181818,0.200259262238703,0.236104374124933
107,2004/05,S08000024, ,6943,0.0132507561572807,0.0120691831915198,0.0144323291230417,0.751548322050987,0.747083170174328,0.756013473927646,0.125882183494167,0.122454474583768,0.129309892404566,0.109318738297566,0.10609436529051,0.112543111304622,0.235200921791733,0.230818340290113,0.239583503293353
108,2005/06,S08000024, ,6945,0.0161267098632109,0.0149363268269838,0.0173170928994381,0.756371490280778,0.752314762302385,0.76042821825917,0.124838012958963,0.121714366280166,0.12796165963776,0.102663786897048,0.0997954477855575,0.105532126008539,0.227501799856012,0.223540064929736,0.231463534782287
109,2006/07,S08000024, ,5140,0.0126459143968872,0.0108186663978789,0.0144731623958954,0.74863813229572,0.741544452482541,0.755731812108899,0.132101167315175,0.126564176640063,0.137638157990287,0.106614785992218,0.101568010187561,0.111661561796874,0.238715953307393,0.231744874399774,0.245687032215012
110,2007/08,S08000024, ,5033,0.0111265646731572,0.00935657867849669,0.0128965506678176,0.752632624677131,0.745351781833445,0.759913467520817,0.131730578183986,0.126023819889039,0.137437336478933,0.104510232465726,0.0993481059148845,0.109672359016568,0.236240810649712,0.229073196586991,0.243408424712433
111,2008/09,S08000024, ,7207,0.0149854308311364,0.0141459081920407,0.0158249534702321,0.759400582766755,0.756446931504035,0.762354234029474,0.125017344248647,0.122731948974684,0.127302739522611,0.100596642153462,0.0985181640056278,0.102675120301296,0.225613986402109,0.222725713483715,0.228502259320503
112,2009/10,S08000024, ,7220,0.0191135734072022,0.017946302343434,0.0202808444709704,0.763296398891967,0.759672797213828,0.766920000570106,0.122853185595568,0.120054714863552,0.125651656327583,0.0947368421052632,0.0922403034902263,0.0972333807203001,0.217590027700831,0.214072576385469,0.221107479016193
113,2010/11,S08000024, ,7740,0.0222222222222222,0.0212472929431268,0.0231971515013177,0.765374677002584,0.762571930784685,0.768177423220483,0.113953488372093,0.111851882074688,0.116055094669498,0.0984496124031008,0.0964791811084791,0.100420043697722,0.212403100775194,0.209697948518512,0.215108253031876
114,2011/12,S08000024, ,8096,0.0106225296442688,0.00993634252658978,0.0113087167619478,0.771615612648221,0.768805774623804,0.774425450672639,0.124258893280632,0.122050892692497,0.126466893868768,0.0935029644268775,0.0915542712685737,0.0954516575851812,0.21776185770751,0.214999321512166,0.220524393902854
115,2012/13,S08000024, ,8583,0.00885471280438075,0.00839632666549699,0.00931309894326452,0.783059536292672,0.781042827229535,0.785076245355808,0.119189094722125,0.11760370813862,0.120774481305631,0.0888966561808226,0.0875041340386634,0.0902891783229817,0.208085750902948,0.206099492139959,0.210072009665936
116,2013/14,S08000024, ,8751,0.00731344989144098,0.00675582300157097,0.00787107678131098,0.771454690892469,0.76870668371819,0.774202698066749,0.123871557536282,0.121715570311568,0.126027544760995,0.097360301679808,0.095420199227228,0.0993004041323881,0.22123185921609,0.218515392319792,0.223948326112388
117,2014/15,S08000024, ,8722,0.00905755560651227,0.00840883063605105,0.00970628057697348,0.775968814492089,0.773113806899769,0.778823822084409,0.117518917679431,0.115313770969019,0.119724064389844,0.0974547122219674,0.0954239137948546,0.0994855106490803,0.214973629901399,0.21216065658336,0.217786603219437
118,2015/16,S08000024, ,8716,0.0113584212941716,0.0107027473392345,0.0120140952491088,0.775699862322166,0.773118962558968,0.778280762085364,0.120468104635154,0.118454049543331,0.122482159726976,0.0924736117485085,0.0906811576145029,0.0942660658825141,0.212941716383662,0.210408668889923,0.215474763877402
119,2016/17,S08000024, ,8193,0.0115952642499695,0.010655274332322,0.012535254167617,0.759794946905895,0.756043880682929,0.763546013128862,0.121567191504943,0.118697878497849,0.124436504512037,0.107042597339192,0.104327976669386,0.109757218008998,0.228609788844135,0.224922561342722,0.232297016345549
120,2017/18,S08000024, ,8809,0.0112385060733341,0.0105419455003692,0.011935066646299,0.768532182994665,0.765745194594548,0.771319171394781,0.117379952321489,0.115253073816618,0.119506830826361,0.102849358610512,0.100842150959724,0.1048565662613,0.220229310932001,0.217491018431225,0.222967603432777
121,2018/19,S08000024, ,8798,0.0105705842236872,0.00995252775950982,0.0111886406878646,0.779268015458059,0.776761546627571,0.781774484288547,0.113889520345533,0.111969649264014,0.115809391427052,0.0962718799727211,0.0944892759883039,0.0980544839571383,0.210161400318254,0.207699151699847,0.212623648936662
122,2019/20,S08000024, ,8028,0.00996512207274539,0.00907909585389246,0.0108511482915983,0.778774289985052,0.775071717101422,0.782476862868683,0.113477827603388,0.110648518986909,0.116307136219867,0.0977827603388142,0.0951332432695269,0.100432277408101,0.211260587942202,0.207619291575023,0.214901884309381
123,2020/21,S08000024, ,6796,0.00706297822248381,0.00601818503374564,0.00810777141122199,0.714832254267216,0.709199409036698,0.720465099497734,0.134049440847557,0.129798798162541,0.138300083532573,0.144055326662743,0.139674429538721,0.148436223786764,0.2781047675103,0.27251470259717,0.283694832423431
124,2021/22,S08000024, ,8432,0.0101992409867173,0.00952326862097678,0.0108752133524578,0.757708728652751,0.75482608370839,0.760591373597113,0.118833017077799,0.116655965121187,0.12101006903441,0.113259013282732,0.111126921470701,0.115391105094764,0.232092030360531,0.229251785220324,0.234932275500739
125,2022/23,S08000024, ,7851,0.0188511017704751,0.0178100284804342,0.019892175060516,0.779009043433958,0.775832871706414,0.782185215161501,0.108775952108012,0.106392505816724,0.1111593983993,0.0933639026875557,0.0911367423861199,0.0955910629889915,0.202139854795567,0.199065635560596,0.205214074030538
126,2023/24,S08000024, ,7881,0.0195406674279914,0.0185079075358545,0.0205734273201282,0.788859281817028,0.785814188251323,0.791904375382733,0.107346783403121,0.105037108904088,0.109656457902154,0.0842532673518589,0.0821807606705948,0.086325774033123,0.19160005075498,0.18866357903187,0.194536522478091
127,2010/11,S08000025, ,198,0,0,0,0.742424242424242,0.724799650753394,0.760048834095091,0.131313131313131,0.117700997617509,0.144925265008753,0.126262626262626,0.11287608550989,0.139649167015362,0.257575757575758,0.239951165904909,0.275200349246606
128,2011/12,S08000025, ,233,0.00429184549356223,0,0,0.695278969957082,0,0,0.15450643776824,0,0,0.145922746781116,0,0,0.300429184549356,0,0
129,2012/13,S08000025, ,210,0.0142857142857143,0.00943597202452143,0.0191354565469071,0.733333333333333,0.715260458845014,0.751406207821652,0.119047619047619,0.105812473331549,0.132282764763689,0.133333333333333,0.119440604202406,0.147226062464261,0.252380952380952,0.234628407486162,0.270133497275743
130,2013/14,S08000025, ,216,0.00925925925925926,0.00599729618365104,0.0125212223348675,0.680555555555556,0.664675925925926,0.696435185185185,0.152777777777778,0.140524855719176,0.16503069983638,0.157407407407407,0.145004248476814,0.169810566338001,0.310185185185185,0.294431299430024,0.325939070940347
131,2014/15,S08000025, ,213,0,0,0,0.779342723004695,0.760023924320546,0.798661521688844,0.140845070422535,0.124639537551782,0.157050603293288,0.07981220657277,0.0671872573454906,0.0924371558000493,0.220657276995305,0.201338478311156,0.239976075679454
